,created_at,text,favorite_count,retweet_count
325,2021-12-23 10:39:23+00:00,"['فريق', 'البراميل', 'التابع', 'لنظام', 'الأسد', 'تقدم', 'بطلب', 'استضافة', 'كأس', 'العرب', 'القادم', 'فقام', 'الاتحاد', 'الرياضي', 'بحظرهم', 'الفيفا', 'علماً']",0.0,9.0
326,2021-12-23 10:39:06+00:00,"['غريبه', 'بصراحه', 'خصوصاً', 'بانون', 'قدم', 'مباريات', 'جيده', 'جداً', 'كأس', 'العرب']",0.0,0.0
327,2021-12-23 10:37:38+00:00,"['قمة', 'البؤس', 'والعهر', 'وقلة', 'الأدب', 'وعدم', 'الاحترام', 'أشك', 'قوم', 'خطأ', 'وجودي', 'ورم', 'خبيث', 'يجب', 'استئصاله', 'المغرب', 'تونس']",0.0,7.0
328,2021-12-23 10:37:36+00:00,"['وحيد', 'معيط', 'حتا', 'لاعب', 'كأس', 'العرب', 'الزنيتي', 'حاتم', 'عمو', 'عندو', 'مادة', 'خامة', 'باش', 'يخرج', 'أغنية', 'جديدة', 'بكلمات', 'جديد']",0.0,0.0
329,2021-12-23 10:36:44+00:00,"['معتز', 'مطر', 'واخيراً', 'لعيبة', 'الاهلي', 'ترفع', 'فلسطين', 'وشنقريجة', 'يرفع', 'كأس', 'العرب', 'الجزائري', 'via']",0.0,50.0
330,2021-12-23 10:36:39+00:00,"['كأسالعربFIFAقطر0', 'lesDZchampions', 'صفيناهم', 'ڨاع', 'مايزيد', 'يقول', 'جيبولنا', 'الجزائر']",0.0,2.0
331,2021-12-23 10:36:37+00:00,"['لخص', 'فوز', 'الجزائر', 'كاسالعربFIFA', 'كلمات', 'تغير', 'الفوز', '🥛', 'دولةمدنيةماشيعسكرية', 'يسقطحكمالعسكر', 'htps']",0.0,1.0
332,2021-12-23 10:36:13+00:00,"['معتز', 'مطر', 'واخيراً', 'لعيبة', 'الاهلي', 'ترفع', 'فلسطين', 'وشنقريجة', 'يرفع', 'كأس', 'العرب', 'الجزائري', 'via']",0.0,50.0
333,2021-12-23 10:35:29+00:00,"['كيروش', 'منتخب', 'مصر', 'لعب', 'كأس', 'العرب', 'بشكل', 'جيد', 'والحظ', 'يحالفه', 'افاق', 'عربية', 'التفاصيل', 'بالكامل']",0.0,0.0
334,2021-12-23 10:35:26+00:00,"['مل', 'بسب', 'إهمال', 'بطولة', 'كاس', 'العرب']",0.0,0.0
335,2021-12-23 10:35:12+00:00,"['تصنيف', 'خاص', 'بشهر']",0.0,0.0
336,2021-12-23 10:34:52+00:00,"['تُفَهّم', 'الورعان', 'وإعلام', 'الخيشه', 'ماحيفهموا', 'يابو', 'محمد', 'خلك', 'رأيك', 'الصحيح', 'فالهلال', 'منشق']",0.0,3.0
337,2021-12-23 10:34:30+00:00,"['فريق', 'البراميل', 'التابع', 'لنظام', 'الأسد', 'تقدم', 'بطلب', 'استضافة', 'كأس', 'العرب', 'القادم', 'فقام', 'الاتحاد', 'الرياضي', 'بحظرهم', 'الفيفا', 'علماً']",0.0,9.0
338,2021-12-23 10:34:18+00:00,"['مباراة', 'نارية', 'الجزائر', 'قطر', 'نصف', 'النهائي', 'كأس', 'العرب', '0', 'بتعليق', 'رؤوف', 'خليف']",0.0,0.0
339,2021-12-23 10:34:07+00:00,"['سبقانكم', 'فوز', 'كاس', 'العرب', 'مادرناش', 'هاد', 'الحسد', 'فيكم', 'اله', 'يستر', 'مهم', 'افضل', 'حاجه', 'هاد', 'الكاس', 'خر']",1.0,0.0
340,2021-12-23 10:33:34+00:00,"['واله', 'العظيم', 'استغرب', 'كلمة', 'شهداءنا', 'استشهدوا', 'وكم', 'عدهم', 'الخزي', 'والعار', 'لمن']",0.0,0.0
341,2021-12-23 10:33:32+00:00,"['مبادرة', 'جميلة', 'جمهور', 'الجزائر', 'نهاية', 'كاس', 'العرب', 'اسمها', 'GREN', 'BIKE', 'لتنظيف', 'المدرجات', 'المباراة']",0.0,76.0
342,2021-12-23 10:33:30+00:00,"['معتز', 'مطر', 'واخيراً', 'لعيبة', 'الاهلي', 'ترفع', 'فلسطين', 'وشنقريجة', 'يرفع', 'كأس', 'العرب', 'الجزائري', 'via']",0.0,50.0
343,2021-12-23 10:33:10+00:00,"['Se', 'you', 'in', '0', 'تميمبنحمد', 'قطر', 'كاسالعربFIFA']",0.0,19.0
344,2021-12-23 10:32:43+00:00,"['أصبحنا', 'مدعات', 'لسخرية', 'الأشقاء', 'فمبالك', 'بالأعداء', 'التلفزيونالجزائري', 'اوقفوامهزلهentv', 'كأسالعرب']",0.0,0.0
345,2021-12-23 10:32:17+00:00,"['Thats', 'why', 'we', 'love', 'and', 'suport', 'Algeria', 'ArabCup0', 'كاسالعربFIFA', 'كأسالعرب0']",0.0,46.0
346,2021-12-23 10:32:07+00:00,"['سب', 'النزول', 'نتائج', 'المنتخب', 'كأس', 'العرب']",0.0,0.0
347,2021-12-23 10:32:04+00:00,"['المدرجات', 'دائما', 'فلسطين', 'موجود', 'ده', 'طبيعي', 'أتمنى', 'الاعبين', 'الى', 'هيوصل', 'كأس', 'العالم', 'يستمر', 'برفع', 'الإعلام', 'هيكون']",1.0,0.0
348,2021-12-23 10:30:58+00:00,"['فريق', 'البراميل', 'التابع', 'لنظام', 'الأسد', 'تقدم', 'بطلب', 'استضافة', 'كأس', 'العرب', 'القادم', 'فقام', 'الاتحاد', 'الرياضي', 'بحظرهم', 'الفيفا', 'علماً']",0.0,9.0
349,2021-12-23 10:30:51+00:00,"['الشناوي', 'والسوليه', 'ومهند', 'لاشينعمر', 'كمال', 'يؤكد', 'دعم', 'صلاح', 'مباراه', 'وقت', 'بطوله', 'كأس', 'العرب', 'بتاع', 'دعم', 'حقيقي', 'مش']",6.0,2.0
350,2021-12-23 10:30:38+00:00,"['اله', 'الوطن', 'كاس', 'العرب', '🥰']",0.0,0.0
351,2021-12-23 10:29:32+00:00,"['كأسالعرب', 'تحط', 'رحالها', 'بمقر', 'مجمع', 'الشروق', 'وهكذا', 'تم', 'استقبالها', '⚽']",0.0,0.0
352,2021-12-23 10:28:54+00:00,"['كأس', 'العرب', 'كانت', 'النموذج', 'المثالي', 'لبروباغندا', 'الديكتاتويه', 'والتسيس', 'الرياضي', 'بدأت', 'البطولة', 'بشعارات', 'تحرير', 'فلسطين', 'المدرجات', 'وال']",0.0,197.0
353,2021-12-23 10:27:04+00:00,"['لخص', 'فوز', 'الجزائر', 'كاسالعربFIFA', 'كلمات', 'تغير', 'الفوز', '🥛', 'دولةمدنيةماشيعسكرية', 'يسقطحكمالعسكر']",2.0,1.0
354,2021-12-23 10:26:11+00:00,"['مضى', 'اسبوع', 'كامل', 'ديربي', 'العصر', 'انتهى', 'مونديال', 'العرب', 'بتويج', 'الجزائر', 'انقضى', 'الدور', 'كأس', 'الملك', 'تدخلت']",0.0,2021.0
355,2021-12-23 10:26:06+00:00,"['وهل', 'كأس', 'العرب', 'لقب', 'واله', 'عندما', 'فاز', 'المنتخ']",0.0,0.0
356,2021-12-23 10:25:39+00:00,"['عمر', 'كمال', 'يُشيد', 'بتعامل', 'كيروش', 'المنضمين', 'الجد', 'ودعم', 'صلاح', 'المستمر', 'لمنتخب', 'مصر', 'كأس', 'العرب', 'متفوتشلعبة']",0.0,3.0
357,2021-12-23 10:24:43+00:00,"['عمر', 'كمال', 'يُشيد', 'بتعامل', 'كيروش', 'المنضمين', 'الجد', 'ودعم', 'صلاح', 'المستمر', 'لمنتخب', 'مصر', 'كأس', 'العرب', 'متفوتشلعبة']",35.0,3.0
358,2021-12-23 10:21:43+00:00,"['kep', 'your', 'trust', 'in', 'the', 'game', 'and', 'dont', 'give', 'up', 'then', 'you', 'wil', 'have', 'the', 'rewards', 'that', 'is', 'the', 'key', '🤌', 'St']",0.0,1.0
359,2021-12-23 10:21:21+00:00,"['كأس', 'العرب', 'كانت', 'النموذج', 'المثالي', 'لبروباغندا', 'الديكتاتويه', 'والتسيس', 'الرياضي', 'بدأت', 'البطولة', 'بشعارات', 'تحرير', 'فلسطين', 'المدرجات', 'وال']",0.0,197.0
360,2021-12-23 10:20:10+00:00,"['♦ما', 'حدث', 'كأس', 'العرب', 'ومابعده', 'أعمق', 'بكثير', 'كلمات', 'ومؤتمرات', 'ولقاءات', 'ومظاهرات', 'واجتماعات', 'وادانات', 'واتفاقيات', 'وبيانات', 'أقوى']",0.0,32.0
361,2021-12-23 10:19:52+00:00,"['الريان', 'القطري', 'يحتفل', 'بالنجم', 'ياسينبراهيمي', 'قيادة', 'منتخب', 'الجزائر', 'لتويج', 'كأس', 'العرب', '0', 'وتويجه', 'بجائزة', 'أحسن']",33.0,1.0
362,2021-12-23 10:18:36+00:00,"['تقدم', 'منتخب', 'الإمارات', 'التصنيف', 'مركز', 'بسب', 'تحقيقه', 'الفوز', 'مباراتين', 'كأس', 'العرب', 'وهذا', 'مؤشر', 'بأن', 'الفيف']",0.0,0.0
363,2021-12-23 10:18:35+00:00,"['الفيفا', 'يهنىء', 'المنتخبالجزائري', 'تويجه', 'كأسالعرب']",0.0,4.0
364,2021-12-23 10:18:30+00:00,"['تصنيف', 'الفيفا', 'الجديد', 'الجزائر', 'ثانية', 'عربيا', 'ثالثة', 'افريقيا', 'Nouveau', 'clasement', 'FIFA', 'LAlgérie', 'la', 'troisième', 'en', 'Afrique']",0.0,0.0
365,2021-12-23 10:18:11+00:00,"['اول', 'زيارة', 'ليا', 'قطر', '٢٠١٢', '١٠', 'سنين', 'تقريبا', 'يعني', 'قالي', 'مين', 'متخلف', 'قطر', 'هيركب', 'مترو', 'رديت', 'قلت']",0.0,0.0
366,2021-12-23 10:17:18+00:00,"['رسميا', 'سوريا', 'تقدم', 'بطلب', 'لتنظيم', 'بطولة', 'كأس', 'العرب', 'القادمة', 'فقام', 'الاتحاد', 'بحظرهم', 'الفيفا']",0.0,8.0
367,2021-12-23 10:17:13+00:00,"['انجلد', 'المنتخب', 'الأردن', 'والمغرب', 'وخرجنا', 'مبكرًا', 'كأسالعرب0', 'انجلد', 'المنتخب', 'منتخب', 'اليمن', 'الجريح', 'وتوج', 'بكأس']",0.0,1109.0
368,2021-12-23 10:17:01+00:00,"['الريانالقطري', 'يحتفي', 'ياسينبراهيمي', 'بمناسبة', 'تويجه', 'بلقب', 'كأسالعرب', 'المنتخب', 'الجزائري']",0.0,3.0
369,2021-12-23 10:16:39+00:00,"['تقريري', 'صحيفة', 'نبض', 'المونديال', 'أفضل', '0', 'لاعبين', 'كأسالعرب', 'لاعبين', 'المغرب', 'العربي', 'ولاعبين', 'الخليج']",0.0,182.0
370,2021-12-23 10:16:33+00:00,"['انتهاء', 'كأس', 'العرب', 'فيفا', 'يُعلن', 'تصنيف', 'المنتخبات', 'شهر']",5.0,0.0
371,2021-12-23 10:14:34+00:00,"['بالأرقام', 'التشكيلة', 'الأغلى', 'كأسالعرب', '0']",0.0,2.0
372,2021-12-23 10:14:14+00:00,"['بارك', 'اله', 'وفيك', 'مفهمتش', 'الا', 'حسبو', 'كأس', 'العرب', 'وحطو', 'المغرب', 'اولى', 'عربيا']",1.0,0.0
373,2021-12-23 10:14:02+00:00,"['عقدنا', 'العزم', 'تحيا', 'الجزائر', 'Vive', 'lAlgérie', 'تحيا', 'الجزائر', 'الف', 'الف', 'الف', 'مبرو']",0.0,210.0
374,2021-12-23 10:13:55+00:00,"['الريانالقطري', 'يحتفي', 'ياسينبراهيمي', 'بمناسبة', 'تويجه', 'بلقب', 'كأسالعرب', 'المنتخب', 'الجزائري']",0.0,3.0
375,2021-12-23 10:13:51+00:00,"['مضى', 'اسبوع', 'كامل', 'ديربي', 'العصر', 'انتهى', 'مونديال', 'العرب', 'بتويج', 'الجزائر', 'انقضى', 'الدور', 'كأس', 'الملك', 'تدخلت']",0.0,2021.0
376,2021-12-23 10:13:41+00:00,"['كتيبة', 'الجزائر', 'ترتدي', 'عبائة', 'جيل', 'حسن', 'شحاتة', 'بصعود', 'تاريخي', 'فعله', 'كيروش', 'كأس', 'العرب', 'يلقي', 'بظلاله', 'الترتيب', 'العالمي']",8.0,0.0
377,2021-12-23 10:13:40+00:00,"['التراجع', 'بسب', 'نتائجه', 'كاس', 'العرب']",0.0,0.0
378,2021-12-23 10:13:34+00:00,"['الريانالقطري', 'يحتفي', 'ياسينبراهيمي', 'بمناسبة', 'تويجه', 'بلقب', 'كأسالعرب', 'المنتخب', 'الجزائري']",0.0,3.0
379,2021-12-23 10:12:58+00:00,"['الريانالقطري', 'يحتفي', 'ياسينبراهيمي', 'بمناسبة', 'تويجه', 'بلقب', 'كأسالعرب', 'المنتخب', 'الجزائري']",8.0,3.0
380,2021-12-23 10:12:56+00:00,"['قطع', 'طفلة', 'الخريف', 'الشتاء', 'منقوشة', 'خمر', 'الإسبانية', 'بوم', 'بوم', 'الكرة', 'الأميرة', 'الباس', 'القطن', 'لوليتا', 'عيد', 'الميلاد', 'حزب']",0.0,69.0
381,2021-12-23 10:12:46+00:00,"['مبروك', 'لمنتخب', 'الجزائر', 'لقب', 'كأس', 'العرب', '٢٠٢١', 'وحظ', 'اوفر', 'لمنتخب', 'تونس', 'الجميع', 'خرج', 'فائزا', 'البطولة', 'جمعت', 'العرب', 'بطولة', 'ناجحة']",0.0,1473.0
382,2021-12-23 10:12:44+00:00,"['كأس', 'العرب', 'بطولة', 'رسمية', 'تأثير', 'تصنيف', 'المنتخبات', 'العربية', 'تم', 'اعتماد', 'مباريات', 'البطولة', 'كمواجهات', 'ود']",0.0,0.0
383,2021-12-23 10:12:43+00:00,"['لمن', 'يقول', 'ان', 'كأس', 'العرب', 'تؤثر', 'تصنيف', 'المنتخبات', 'مارايهم', 'ظهور', 'اخر', 'تصنيف', 'لفيفا', 'لمنتخبات', 'لعام', '٢٠٢١', 'وتراج']",0.0,0.0
384,2021-12-23 10:12:20+00:00,"['عمر', 'كمال', 'أكون', 'كسولا', 'وصلاح', 'تواصل', 'معنا', 'أثناء', 'كأس', 'العرب']",12.0,0.0
385,2021-12-23 10:10:02+00:00,"['وفاة', 'مشجع', 'لرجاء', 'المغربي', 'خسارة', 'كأس', 'السوبر', 'الأهلي', 'صدىالعرب']",0.0,0.0
386,2021-12-23 10:10:01+00:00,"['بالأرقام', 'التشكيلة', 'الأغلى', 'كأسالعرب', '0']",0.0,2.0
387,2021-12-23 10:09:32+00:00,"['بالأرقام', 'التشكيلة', 'الأغلى', 'كأسالعرب', '0']",1.0,2.0
388,2021-12-23 10:08:18+00:00,"['0', 'ابطال', 'افريقيا', 'سوبر', 'افريقيا', 'كأس', 'كؤوس', 'افريقيا', 'كأس', 'الكونفيدرالية', 'كأس', 'افرواسيوية', 'لقبا', 'دوليا', 'وقاريا', 'لاهلى', 'مس']",0.0,55.0
389,2021-12-23 10:08:11+00:00,"['تقريري', 'صحيفة', 'نبض', 'المونديال', 'أفضل', '0', 'لاعبين', 'كأسالعرب', 'لاعبين', 'المغرب', 'العربي', 'ولاعبين', 'الخليج']",0.0,182.0
390,2021-12-23 10:08:03+00:00,"['مضى', 'اسبوع', 'كامل', 'ديربي', 'العصر', 'انتهى', 'مونديال', 'العرب', 'بتويج', 'الجزائر', 'انقضى', 'الدور', 'كأس', 'الملك', 'تدخلت']",0.0,2021.0
391,2021-12-23 10:07:50+00:00,"['أساس', 'تعتمد', 'الفيفا', 'التصنيف', 'كانت']",1.0,0.0
392,2021-12-23 10:05:55+00:00,"['الأهليفيالدوحة', '🦅', 'الكابتن', 'محمودالخطيب', 'لرئيس', 'الاتحاد', 'القطري', 'لكرة', 'القدم', 'بطولة', 'كأسالعرب', 'خرجت', 'بصورة', 'مشرفة', 'كافة']",0.0,12.0
393,2021-12-23 10:05:00+00:00,"['مضى', 'اسبوع', 'كامل', 'ديربي', 'العصر', 'انتهى', 'مونديال', 'العرب', 'بتويج', 'الجزائر', 'انقضى', 'الدور', 'كأس', 'الملك', 'تدخلت']",0.0,2021.0
394,2021-12-23 10:04:18+00:00,"['تزال', 'كأس', 'العرب', 'تثير', 'العرب', 'ويبدو', 'ان', 'بعضهم', 'يفهم', 'دور', 'الرياضة']",3.0,1.0
395,2021-12-23 10:03:59+00:00,"['تصنيف', 'FiFA', 'الشهري', 'الصادر', 'اليوم', 'أضاف', 'لمنتخب', 'مصر', 'نقطة', 'المشاركة', 'كأس', 'العرب', 'لتظل', 'مصر', 'المركز']",128.0,3.0
396,2021-12-23 10:03:57+00:00,"['عيب', 'تقول', 'هيك', 'منتخب', 'مصر', 'افضل', 'منتخب', 'فى', 'القاره', 'مرات', 'قلى', 'مره', 'اخدت', 'الجزائر', 'افضل', 'منتخب']",0.0,0.0
397,2021-12-23 10:03:53+00:00,"['تقريري', 'صحيفة', 'نبض', 'المونديال', 'أفضل', '0', 'لاعبين', 'كأسالعرب', 'لاعبين', 'المغرب', 'العربي', 'ولاعبين', 'الخليج']",0.0,182.0
398,2021-12-23 10:03:43+00:00,"['رئيس', 'الإتحاد', 'الدولي', 'لكرة', 'القدم', 'جياني', 'إنفانتينو', 'يبعث', 'برسالة', 'تهنئة', 'الى', 'عمارة', 'شرف', 'الدين', 'رئيس', 'الإتحاد', 'الجزائري', 'بمناسبة', 'التويج']",0.0,3.0
399,2021-12-23 10:03:11+00:00,"['دوحة', 'الخير', 'والعرب', 'وبمناسبة', 'حضوري', 'ليلة', 'الغد', 'نهائي', 'كأسالعرب0', 'الجزائرتونس', 'FIFArabCup', '•', 'هدية', 'آيفون', 'قيمته', 'ال']",0.0,14723.0
400,2021-12-23 10:02:23+00:00,"['السيسي', 'أيام', 'احتج', 'احتلال', 'مصر', 'لمركز', 'الرابع', 'كأس', 'العرب', 'قال', 'مؤامرة', 'إخوانية', 'ليذكروني', 'بمجزرة', 'رابعة']",0.0,0.0
401,2021-12-23 10:02:12+00:00,"['ربنا', 'يسترها', 'عندي', 'حق', 'اكره', 'كاس', 'العرب']",0.0,0.0
402,2021-12-23 10:00:01+00:00,"['صورة', 'متداولة', 'ادّعى', 'ناشروها', 'أنها', 'لمذيعة', 'فرنسية', 'انهارت', 'الهواء', 'فوز', 'المنتخب', 'الجزائري', 'المنتخب', 'التونسي', 'نها']",1.0,0.0
403,2021-12-23 09:59:55+00:00,"['كاس', 'العرب', 'تضيف', 'نقاط']",0.0,0.0
404,2021-12-23 09:58:57+00:00,"['الدوله', 'ونفس', 'الملاعب', 'ونفس', 'الجمهور', 'وبعض', 'الاعبين', 'الفريقين', 'اختلاف', 'مسمي', 'البطولتين', 'كأس', 'العرب', 'وكاس', 'السوبر', 'الا']",0.0,91.0
405,2021-12-23 09:58:27+00:00,"['ينسى', 'حصل', 'مواجهة', 'الرجاء', 'المغربي', 'بالأشقاء', 'هلال', 'القدس', 'وذلك', 'كأس', 'العرب', 'لأندية', 'الأبطال', 'المباراة', 'وصفت', 'بالت']",0.0,8.0
406,2021-12-23 09:58:02+00:00,"['المنتخبالسعودي', 'يتراجع', 'مراكز', 'تصنيف', 'الفيفا', 'شهر', 'ويقع', 'الترتيب', 'تأثير', 'خسارتين', 'وتعادل', 'كأس', 'العرب']",0.0,0.0
407,2021-12-23 09:58:02+00:00,"['تقريري', 'صحيفة', 'نبض', 'المونديال', 'أفضل', '0', 'لاعبين', 'كأسالعرب', 'لاعبين', 'المغرب', 'العربي', 'ولاعبين', 'الخليج']",0.0,182.0
408,2021-12-23 09:57:29+00:00,"['اله', 'دولة', 'قطر', 'أعطت', 'العالم', 'درسا', 'التنظيم', 'المرافق', 'فاقت', 'العالمية', 'شكرا', 'قطر', 'كأس', 'العرب']",1.0,0.0
409,2021-12-23 09:57:00+00:00,"['فريق', 'البراميل', 'التابع', 'لنظام', 'الأسد', 'تقدم', 'بطلب', 'استضافة', 'كأس', 'العرب', 'القادم', 'فقام', 'الاتحاد', 'الرياضي', 'بحظرهم', 'الفيفا', 'علماً']",0.0,9.0
410,2021-12-23 09:56:39+00:00,"['وصل', 'شنڨريحة', 'البوال', 'نظركم', 'حمل', 'كأس', 'العرب', 'إنتصار', 'الجزائر', 'عليكم', 'فهذا', 'يعني', 'بأنكم', 'مجرد']",0.0,0.0
411,2021-12-23 09:56:34+00:00,"['⚽', 'كأس', 'العرب', 'قطر', '0', 'مشاركة', 'المنتخب', 'التونسي', 'مكرم', 'الحزڨي']",1.0,0.0
412,2021-12-23 09:56:29+00:00,"['كأسالعرب', 'ضيافة', 'مجمع', 'النهار']",0.0,1.0
413,2021-12-23 09:55:59+00:00,"['واله', 'ماأنا', 'عارف', 'الناس', 'ده', 'عارزة', 'منا', 'أيه', 'يعني', 'المنتخب', 'الي', 'معظم', 'قوامه', 'لاعبين', 'الأهلي', 'لايليق']",0.0,0.0
414,2021-12-23 09:55:28+00:00,"['نهايه', 'المشاركة', 'بالصف', 'الثاني', 'كأس', 'العرب']",0.0,0.0
415,2021-12-23 09:55:27+00:00,"['مبادرة', 'جميلة', 'جمهور', 'الجزائر', 'نهاية', 'كاس', 'العرب', 'اسمها', 'GREN', 'BIKE', 'لتنظيف', 'المدرجات', 'المباراة']",0.0,76.0
416,2021-12-23 09:55:19+00:00,"['دوحة', 'الخير', 'والعرب', 'وبمناسبة', 'حضوري', 'ليلة', 'الغد', 'نهائي', 'كأسالعرب0', 'الجزائرتونس', 'FIFArabCup', '•', 'هدية', 'آيفون', 'قيمته', 'ال']",0.0,14723.0
417,2021-12-23 09:54:14+00:00,"['♦ما', 'حدث', 'كأس', 'العرب', 'ومابعده', 'أعمق', 'بكثير', 'كلمات', 'ومؤتمرات', 'ولقاءات', 'ومظاهرات', 'واجتماعات', 'وادانات', 'واتفاقيات', 'وبيانات', 'أقوى']",0.0,32.0
418,2021-12-23 09:53:58+00:00,"['يعني', 'احتسبت', 'كأس', 'العرب']",0.0,0.0
419,2021-12-23 09:53:57+00:00,"['قمة', 'البؤس', 'والعهر', 'وقلة', 'الأدب', 'وعدم', 'الاحترام', 'أشك', 'قوم', 'خطأ', 'وجودي', 'ورم', 'خبيث', 'يجب', 'استئصاله', 'المغرب', 'تونس']",0.0,7.0
420,2021-12-23 09:53:53+00:00,"['مواطن', 'جزائري', 'يتحدث', 'تويج', 'المنتخبالوطني', '«', 'ربحو', '0', 'مليار', 'وانا', 'نصبح', 'ندير', 'لاشان', 'الحليب', '»', 'واله', 'عندو', 'ال']",0.0,2.0
421,2021-12-23 09:53:32+00:00,"['تقولي', 'مشاركة', 'المنتخب', 'السعودي', 'كأسالعرب', 'تأثر', 'بالتصنيف', 'وبس', 'فواصل', '0', 'مدري', 'المن']",0.0,0.0
422,2021-12-23 09:53:14+00:00,"['أبارك', 'لمنتخب', 'الجزائري', 'فوزه', 'المستحق', 'بكأس', 'العرب', '0', 'كانت', 'بطولة', 'ميزة', 'عكست', 'تطور', 'الكرة', 'العربية', 'ونتطلّع', 'لقائكم', 'العام', 'الق']",0.0,4137.0
423,2021-12-23 09:52:57+00:00,"['بارك', 'اله', 'فيك', 'وياليت', 'شعب', 'الجزائر', 'زيك', 'نحبكم', 'واله', 'ونعرف', 'قيمتكم', 'بينا', 'وبينكم', 'اصحاب']",0.0,0.0
424,2021-12-23 09:52:11+00:00,"['مواطن', 'جزائري', 'يتحدث', 'تويج', 'المنتخبالوطني', '«', 'ربحو', '0', 'مليار', 'وانا', 'نصبح', 'ندير', 'لاشان', 'الحليب', '»', 'واله', 'عندو', 'ال']",0.0,2.0
425,2021-12-23 09:52:10+00:00,"['كنا', 'واخدين', 'جرعة', 'تحكيم', 'عظمة', 'كاس', 'العرب', 'وبعدين', 'جه', 'الاخ', 'ده', 'رجعنا', 'لواقع', 'التحكيم', 'الافريقي', 'المرير']",0.0,4.0
426,2021-12-23 09:51:48+00:00,"['كأس', 'العرب', 'كانت', 'النموذج', 'المثالي', 'لبروباغندا', 'الديكتاتويه', 'والتسيس', 'الرياضي', 'بدأت', 'البطولة', 'بشعارات', 'تحرير', 'فلسطين', 'المدرجات', 'وال']",0.0,197.0
427,2021-12-23 09:50:47+00:00,"['إدارة', 'الطائي', 'تقول', 'أنها', 'كانت', 'ترفض', 'مشاركة', 'سعيود', 'كأس', 'العرب', 'بسب', 'الإصابة', 'لكنه', 'ألح', 'الحضور', 'منتخب', 'بلاده', 'ولعب', 'المب']",0.0,20.0
428,2021-12-23 09:50:13+00:00,"['نفسي', 'قانون', 'الجذب', 'بالجيم', 'ينفع', 'كأس', 'العرب']",0.0,0.0
429,2021-12-23 09:50:05+00:00,"['مبارك', 'لفائزين', 'تخمين', 'بطل', 'كأسالعرب', 'أقيمت', 'قطر', 'شكرا', 'لكل', 'شارك', 'ولكل', 'يحالفه', 'الحظ', 'خليكم']",7.0,1.0
430,2021-12-23 09:49:54+00:00,"['ندري', 'تصنف', 'المراتب', 'كأس', 'العرب', 'وجهنا', 'المرشحين', 'كلهم', 'وفزنا', 'با']",3.0,0.0
431,2021-12-23 09:49:51+00:00,"['مضى', 'اسبوع', 'كامل', 'ديربي', 'العصر', 'انتهى', 'مونديال', 'العرب', 'بتويج', 'الجزائر', 'انقضى', 'الدور', 'كأس', 'الملك', 'تدخلت']",0.0,2021.0
432,2021-12-23 09:48:46+00:00,"['تقريري', 'صحيفة', 'نبض', 'المونديال', 'أفضل', '0', 'لاعبين', 'كأسالعرب', 'لاعبين', 'المغرب', 'العربي', 'ولاعبين', 'الخليج']",0.0,182.0
433,2021-12-23 09:47:48+00:00,"['احد', 'اسباب', 'التراجع', 'نتائج', 'المشاركه', 'كاس', 'العرب', 'صح']",0.0,0.0
434,2021-12-23 09:47:30+00:00,"['مبادرة', 'جميلة', 'جمهور', 'الجزائر', 'نهاية', 'كاس', 'العرب', 'اسمها', 'GREN', 'BIKE', 'لتنظيف', 'المدرجات', 'المباراة']",0.0,76.0
435,2021-12-23 09:46:55+00:00,"['وجهة', 'نظري', 'الجيل', 'الذهبي', 'المنتخبالسعودي', 'جيل', 'التسعينيات', 'وصل', 'لاول', 'مره', 'لكاس', 'العالم', 'امريكا', 'حق', 'لاول', 'مره', 'كأس']",1.0,0.0
436,2021-12-23 09:46:41+00:00,"['معتز', 'مطر', 'واخيراً', 'لعيبة', 'الاهلي', 'ترفع', 'فلسطين', 'وشنقريجة', 'يرفع', 'كأس', 'العرب', 'الجزائري', 'via']",0.0,50.0
437,2021-12-23 09:46:21+00:00,"['بسب', 'المشاركه', 'الهزيله', 'كأس', 'العرب', 'فيفا', 'قطر']",0.0,0.0
438,2021-12-23 09:46:10+00:00,"['مبادرة', 'جميلة', 'جمهور', 'الجزائر', 'نهاية', 'كاس', 'العرب', 'اسمها', 'GREN', 'BIKE', 'لتنظيف', 'المدرجات', 'المباراة']",0.0,76.0
439,2021-12-23 09:45:54+00:00,"['الكوره', 'الوحيده', 'علي', 'الشناوي', 'هدف', 'حارس', 'مرمي', 'بالصدفه', 'وكيروش', 'شخصيته', 'قويه', 'مكنش', 'هوه', 'الي', 'وقف', 'كأس', 'العرب']",0.0,0.0
440,2021-12-23 09:45:23+00:00,"['الدوله', 'ونفس', 'الملاعب', 'ونفس', 'الجمهور', 'وبعض', 'الاعبين', 'الفريقين', 'اختلاف', 'مسمي', 'البطولتين', 'كأس', 'العرب', 'وكاس', 'السوبر', 'الا']",0.0,91.0
441,2021-12-23 09:44:55+00:00,"['مبادرة', 'جميلة', 'جمهور', 'الجزائر', 'نهاية', 'كاس', 'العرب', 'اسمها', 'GREN', 'BIKE', 'لتنظيف', 'المدرجات', 'المباراة']",0.0,76.0
442,2021-12-23 09:44:19+00:00,"['كأس', 'العرب', 'كانت', 'النموذج', 'المثالي', 'لبروباغندا', 'الديكتاتويه', 'والتسيس', 'الرياضي', 'بدأت', 'البطولة', 'بشعارات', 'تحرير', 'فلسطين', 'المدرجات', 'وال']",0.0,197.0
